נושא,מספר תקנה,משרד,סוג תמיכה,מקבל התמיכה,מספר תאגיד,שנה,סה״כ אושר,סה״כ שולם
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"מכון למוסיקה ישראלית (ע""ר)",580029379,2013,1604671.0,1284671.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"המקהלה הפילהרמונית תל אביב (ע""ר)",580033470,2013,25000.0,25000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"עמותת הסינפונייטה הישראלית באר שבע (ע""ר)",580037760,2013,3899304.0,1759927.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"האקדמיה למוסיקה ולמחול בירושלים (ע""ר)",580041994,2013,195000.0,145417.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"התזמורת הקאמרית הישראלית (ע""ר)",580044873,2013,2090093.0,853415.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"הקאמרטה הישראלית - ירושלים (ע""ר)",580049708,2013,3019955.0,1489969.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"נוער מוסיקלי בישראל (ע""ר)",580064103,2013,226000.0,138500.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תזמורת ירושלים מזרח ומערב (ע""ר)",580086270,2013,3062059.0,1493613.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"ידידי מקהלת העפרוני  (ע""ר)",580091395,2013,85000.0,35417.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תיאטרון תנועה ""תמו-נע"" (ע""ר)",580103026,2013,29000.0,29000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תזמורת סימפונית ירושלים  (ע""ר)  THE JERUSALEM SYMPHONY ORCHESTRA (R.A.)",580122034,2013,3111861.0,1298861.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"המקהלה הקאמרית תל אביב (ע""ר)",580132249,2013,40000.0,40000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"איגוד הקומפוזיטורים בישראל (ע""ר)",580147239,2013,420000.0,260000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"מקהלת לי-רון הרצליה (ע""ר)",580175818,2013,85000.0,51000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תזמורת הבארוק ירושלים THE JERUSALEM BAROQUE ORCHESTRA (ע""ר)",580175966,2013,193251.0,74470.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"מוסיקה מזרח-מערב {ע""ר}",580186278,2013,30000.0,30000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"קשת אילון (ע""ר)",580186377,2013,72000.0,38742.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"עמותת תזמורת סימפונט רעננה (ע""ר)",580198471,2013,3160322.0,1298763.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"מקשב (ע""ר)",580208486,2013,328625.0,216959.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תל-חי - כיתות אמן בינ""ל לפסנתר (ע""ר)",580222545,2013,70000.0,37542.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"עמותת מקהלות מורן והבית לשירה בישראל (ע""ר)",580238699,2013,185001.0,111000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"עמותת התזמורת הסימפונית ראשון לציון (ע""ר)",580256683,2013,3043400.0,1198952.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"האנסמבל הקולי הישראלי (1995) (ע""ר)",580263507,2013,855000.0,367917.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"עמותה לקידום וטיפוח המוסיקה הערבית בארץ (ע""ר)",580269561,2013,297704.0,101561.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,''קשת אמנויות'' (ע''ר),580288728,2013,65001.0,25000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תזמורת האופרה הקאמרית (ע""ר)",580293454,2013,1664214.0,815703.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תזמורת יד-חריף (ע""ר)",580303808,2013,1219361.0,511099.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"קפריזמה - עמותה לקידום מוסיקה חדשה (ע""ר)",580311868,2013,31354.0,31354.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"המרכז למוסיקה גליל (ע""ר)",580317691,2013,50000.0,50000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"ארגון המקהלות בישראל (ע""ר) (THE ISRAELI CHORAL ORGANISATION - ISCORO (REGISTERED",580323863,2013,10000.0,10000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"המרכז למוסיקה ע""ש פיליציה בלומנטל (ע""ר) THE FELICJA BLUMENTAL MUSIC CENTER",580327740,2013,844329.0,712329.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"הזירה הבין-תחומית (ע""ר)",580352490,2013,20000.0,20000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"צוללת צהובה - המקום למוסיקה בירושלים (ע""ר)",580362804,2013,520040.0,251707.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"עמותה ישראלית לאומנויות האופרה (ע""ר)",580363364,2013,80000.0,80000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"אנסמבל סולני תל אביב (ע""ר)",580383990,2013,262006.0,123209.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"בארוקדה - קולקטיב הבארוק הישראלי (ע""ר)",580474906,2013,221271.0,85816.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"זמרי קולגיום (ע""ר)",580489847,2013,80000.0,21667.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תזמורת המהפכה (ע""ר)",580496719,2013,130000.0,130000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"תזמורת נתניה הקאמרית הקיבוצית (ע""ר)",580503605,2013,2402024.0,1080989.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"המקהלה הישראלית ע""ש גארי ברתיני (ע""ר)",580509024,2013,50000.0,50000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,מכון שוקן למחקר היהדות ליד בית המדרש לרבנים באמריקה (חל״צ),510290026,2013,25000.0,25000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,הקם (חל״צ),510748734,2013,490000.0,100014.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,בית אבי - חי בע״מ,560027443,2013,75000.0,75000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"הארגון הארצי של יהודי כורדיסטאן בישראל (ע""ר)",580001451,2013,25000.0,5458.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"אגודת ישיבת קרלין סטולין בית אהרון וישראל ובית התבשיל (ע""ר)",580002996,2013,160000.0,160000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"האגודה לטיפוח חברה ותרבות, תיעוד ומחקר (ע""ר) THE ASSOCIATION (FOR SOCIETY AND CU",580013522,2013,400000.0,109500.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"אנחנו כאן אגודה לתרבות פולקלור וחברה (ע""ר)",580015535,2013,435000.0,130500.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"מגדל דוד - מוזיאון לתולדות ירושלים (ע""ר)",580016731,2013,20000.0,20000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"חברת יהודי איטליה בישראל (ע""ר)",580020501,2013,30000.0,30000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"החברה העברית לידע עם (ע""ר)",580020634,2013,15000.0,15000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"בית גורדון - בית לטבע ולחקלאות ולידע בקעת כנרות ע""ש א""ד גורדון (ע""ר)",580021889,2013,15000.0,15000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"הארגון העולמי של יהודים יוצאי ארצות ערב ההנהלה הישראלית (ע""ר)",580023836,2013,420000.0,112000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"מרכז מורשת יהדות בבל (ע""ר)",580029866,2013,680000.0,171759.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"תנועת ביחד - התנועה לאחדות עם ישראל לשלמותו ולהנחלת מורשתו. (ע""ר)",580032381,2013,80000.0,48000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"אפיקים - לתחיה רוחנית וחברתית  (ע""ר)",580032753,2013,30000.0,9000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"ישיבת חידושי הרי""מ (ע""ר)",580037208,2013,75000.0,75000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"""אעלה בתמר""",580037596,2013,350000.0,105000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"מרכז תרבות דתי לנוער, נוה-שאנן, חיפה (ע""ר)",580038768,2013,26413.0,8913.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"אורות הגליל (ע""ר)",580041770,2013,350000.0,208633.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"ברית יוצאי מרוקו בישראל (ע""ר)",580041887,2013,55000.0,55000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"בית לייוויק - אגודת סופרי ועתונאי יידיש בישראל (ע""ר)",580044725,2013,20000.0,20000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"התאחדות עולי מצרים בישראל (ע""ר)",580065167,2013,50000.0,15000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"תאטרון מחול ענבל - מרכז אתני רב תחומי מיסודה של שרה לוי תנאי (ע""ר)",580094977,2013,2095500.0,674500.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"המרכז העולמי למורשת יהדות ארם-צובא (חלב) (ע""ר)",580101368,2013,75000.0,
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"עמותת המוזיאון (פרטי) למורשת היהדות הדוברת הונגרית (ע""ר)",580110740,2013,50000.0,50000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,התאחדות יוצאי אוקראינה בישראל (ע''ר),580131480,2013,30000.0,30000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,קרן המרכז העולמי לקהילות יהודי צפון אפריקה מיסודו של ועד העדה המערבית בירושלים (,580145381,2013,165000.0,91000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"המכון ללימודי השואה ע""ש חדוה אייבשיץ -חיפה (ע""ר)",580158921,2013,50000.0,50000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"ע""ץ - עושים ציונות, צמרת (ע""ר)",580161404,2013,20000.0,20000.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"רון שולמית - לקידום מחול ומוסיקה בירושלים (ע""ר)",580181394,2013,42261.0,42261.0
מורשת עדות ישראל,0019420232,משרד התרבות והספורט,א3,"המרכז לתרבות האנדלוסית ולפיוט בישראל (ע""ר)",580181741,2013,184893.0,83393.0
